couplings,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,gapE0,gapE1,gapE2,gapE3,gapE4,gapE5,gapE6,gapE7,gapE8,gapE9,gapE10,gapE11,gapE12,gapE13,gapE14,gapE15,gapE16,gapE17,gapE18,gapE19,gapE20,gapE21,gapE22,gapE23,gapE24,gapE25,gapE26,gapE27,gapE28,gapE29,gapE30,gapE31,gapE32,gapE33,gapE34,gapE35,gapE36,gapE37,gapE38,elec,magn
0.39,-0.5240742959932894,-0.5072363600923102,-0.5072363600923049,-0.5067208954692062,-0.2514240385330258,-0.25142403853302425,-0.2514240385330242,-0.2514240385330239,-0.25142403853302275,-0.25142403853302175,-0.25142403853301976,-0.25142403853301887,-0.25121779896823215,-0.2512177989682315,-0.25121779896823127,-0.251217798968231,-0.25121779896823015,-0.25121779896822904,-0.25121779896822904,-0.2512177989682256,-0.24930460918931321,-0.249304609189312,-0.2493046091893113,-0.24930460918931066,-0.24930460918930578,-0.2493046091893006,-0.24930460918929756,-0.24930460918929434,-6.8843401040939e-15,-6.067063220203414e-15,-4.202947544857665e-15,-2.115804424674362e-16,3.5756866774726683,3.575686677472688,3.5780919033505585,3.5780919033505856,4.027494369039363,4.0274943690393785,4.039041040779169,4.112604447348397,0.01683793590097915,0.01683793590098448,0.017353400524083185,0.27265025746026356,0.2726502574602651,0.27265025746026517,0.27265025746026544,0.2726502574602666,0.2726502574602676,0.2726502574602696,0.2726502574602705,0.2728564970250572,0.2728564970250579,0.2728564970250581,0.2728564970250584,0.2728564970250592,0.2728564970250603,0.2728564970250603,0.27285649702506376,0.2747696868039762,0.2747696868039774,0.27476968680397806,0.27476968680397873,0.2747696868039836,0.2747696868039887,0.27476968680399183,0.27476968680399505,0.5240742959932825,0.5240742959932833,0.5240742959932851,0.5240742959932891,4.0997609734659575,4.099760973465977,4.102166199343848,4.102166199343875,4.551568665032653,4.551568665032668,4.563115336772458,4.636678743341686,0.9456539305900105,-2.8228799837261374
0.4,-0.5629545636812979,-0.5433415697017033,-0.5433415697016961,-0.5427278306166592,-0.2690805122579276,-0.26908051225792345,-0.26908051225792184,-0.2690805122579215,-0.26908051225791957,-0.26908051225791857,-0.26908051225791835,-0.2690805122579176,-0.2688413361805195,-0.2688413361805131,-0.268841336180513,-0.26884133618051237,-0.26884133618051204,-0.26884133618051204,-0.26884133618051054,-0.2688413361805083,-0.26661664452335615,-0.266616644523356,-0.266616644523356,-0.2666166445233549,-0.26661664452335465,-0.26661664452335176,-0.2666166445233502,-0.2666166445233385,-3.735752048337426e-15,6.1046653512427e-16,4.720061810481376e-15,9.951551084752377e-15,3.406593121576372,3.4065931215763863,3.4091783453375952,3.4091783453376143,3.87079746559176,3.870797465591786,3.88377674227537,3.96891756452351,0.019612993979594595,0.01961299397960181,0.020226733064638736,0.2938740514233703,0.29387405142337447,0.2938740514233761,0.2938740514233764,0.29387405142337836,0.29387405142337936,0.2938740514233796,0.2938740514233803,0.29411322750077845,0.29411322750078484,0.29411322750078495,0.29411322750078556,0.2941132275007859,0.2941132275007859,0.2941132275007874,0.2941132275007896,0.2963379191579418,0.29633791915794194,0.29633791915794194,0.29633791915794305,0.2963379191579433,0.29633791915794616,0.2963379191579477,0.29633791915795943,0.5629545636812942,0.5629545636812985,0.5629545636813027,0.5629545636813079,3.96954768525767,3.9695476852576843,3.9721329090188933,3.9721329090189124,4.433752029273058,4.433752029273084,4.446731305956668,4.531872128204808,1.041228243867923,-2.9692287750051247
0.41000000000000003,-0.6043453999878273,-0.5815391487215686,-0.5815391487215663,-0.5808075337240963,-0.2877117034940743,-0.2877117034940726,-0.2877117034940694,-0.287711703494069,-0.28771170349406455,-0.2877117034940634,-0.28771170349406305,-0.2877117034940605,-0.28743485890434267,-0.28743485890434217,-0.2874348589043413,-0.28743485890434056,-0.2874348589043404,-0.28743485890433706,-0.2874348589043368,-0.28743485890433423,-0.2848523117001817,-0.28485231170017217,-0.28485231170016745,-0.28485231170016695,-0.2848523117001659,-0.2848523117001649,-0.2848523117001611,-0.2848523117001549,-2.6133329066375254e-15,-1.3877789844113368e-15,6.33232197160676e-15,6.626478530770306e-15,3.232892234400918,3.232892234400945,3.23564983151533,3.2356498315153726,3.7074414712315957,3.7074414712315957,3.721917746253717,3.8200442659960623,0.02280625126625868,0.022806251266261013,0.023537866263731,0.316633696493753,0.3166336964937547,0.31663369649375794,0.31663369649375833,0.3166336964937628,0.31663369649376394,0.31663369649376427,0.3166336964937668,0.31691054108348465,0.31691054108348515,0.31691054108348604,0.31691054108348676,0.31691054108348693,0.31691054108349026,0.31691054108349054,0.3169105410834931,0.3194930882876456,0.31949308828765516,0.3194930882876599,0.3194930882876604,0.31949308828766143,0.31949308828766243,0.3194930882876662,0.3194930882876724,0.6043453999878247,0.6043453999878259,0.6043453999878337,0.604345399987834,3.837237634388745,3.837237634388772,3.839995231503157,3.8399952315031998,4.311786871219423,4.311786871219423,4.326263146241544,4.42438966598389,1.1467555676792645,-3.124222402240473
0.42,-0.6484431518508648,-0.6219663267018737,-0.6219663267018645,-0.6210927480811442,-0.3073721297276687,-0.3073721297276656,-0.30737212972766365,-0.30737212972766176,-0.3073721297276612,-0.3073721297276602,-0.3073721297276597,-0.3073721297276554,-0.30705225402279607,-0.307052254022794,-0.30705225402279374,-0.30705225402279324,-0.3070522540227912,-0.30705225402279074,-0.3070522540227884,-0.3070522540227858,-0.3040589148996958,-0.30405891489969566,-0.3040589148996943,-0.3040589148996931,-0.3040589148996927,-0.3040589148996923,-0.3040589148996916,-0.30405891489968084,-4.930082332183783e-15,-4.1112098215845455e-15,5.991719846047346e-16,1.6102508929058036e-15,3.0543593961675164,3.054359396167529,3.057277621264413,3.0572776212644306,3.5369058819949397,3.5369058819949517,3.552914884029612,3.6654969039470604,0.02647682514899108,0.026476825149000294,0.027350403769720533,0.34107102212319607,0.3410710221231992,0.3410710221232011,0.341071022123203,0.34107102212320356,0.34107102212320456,0.34107102212320506,0.3410710221232094,0.3413908978280687,0.34139089782807075,0.341390897828071,0.3413908978280715,0.3413908978280736,0.341390897828074,0.34139089782807636,0.34139089782807897,0.344384236951169,0.3443842369511691,0.3443842369511705,0.34438423695117165,0.34438423695117204,0.3443842369511725,0.34438423695117315,0.3443842369511839,0.6484431518508599,0.6484431518508607,0.6484431518508653,0.6484431518508664,3.702802548018381,3.7028025480183935,3.7057207731152775,3.7057207731152952,4.185349033845805,4.185349033845816,4.201358035880477,4.313940055797925,1.2634882905508544,-3.2887294294532428
0.43,-0.6954668668640677,-0.6647753257815807,-0.6647753257815784,-0.6637299861854722,-0.3281205515620038,-0.32812055156200204,-0.32812055156200004,-0.328120551561997,-0.3281205515619946,-0.32812055156199404,-0.3281205515619931,-0.3281205515619884,-0.32775157106120406,-0.3277515710612038,-0.327751571061203,-0.3277515710612023,-0.32775157106119635,-0.3277515710611958,-0.327751571061195,-0.3277515710611943,-0.32428698101806824,-0.3242869810180613,-0.32428698101806086,-0.32428698101806036,-0.3242869810180596,-0.3242869810180539,-0.32428698101805276,-0.3242869810180512,-5.55132858380776e-15,-5.214352721940215e-15,3.460200755866075e-15,5.05547969866938e-15,2.870758789017759,2.870758789017766,2.873821526446276,2.8738215264462776,3.3586788563676073,3.358678856367636,3.3762193744755855,3.504758654000963,0.03069154108248695,0.030691541082489282,0.03173688067859548,0.36734631530206385,0.36734631530206563,0.3673463153020676,0.3673463153020707,0.36734631530207307,0.3673463153020736,0.36734631530207457,0.3673463153020793,0.3677152958028636,0.3677152958028639,0.36771529580286466,0.3677152958028654,0.3677152958028713,0.3677152958028719,0.36771529580287265,0.3677152958028734,0.3711798858459994,0.37117988584600636,0.3711798858460068,0.3711798858460073,0.3711798858460081,0.37117988584601375,0.3711798858460149,0.37117988584601647,0.6954668668640621,0.6954668668640624,0.6954668668640711,0.6954668668640728,3.566225655881827,3.566225655881834,3.5692883933103436,3.5692883933103454,4.054145723231675,4.054145723231704,4.071686241339653,4.200225520865031,1.3928724207041112,-3.4637305736404875
0.44,-0.7456615878754085,-0.7101359612784475,-0.7101359612784363,-0.7088817441442977,-0.35002039053032447,-0.3500203905303226,-0.35002039053032047,-0.35002039053031636,-0.3500203905303156,-0.350020390530313,-0.3500203905303128,-0.35002039053031014,-0.349595430180802,-0.34959543018079714,-0.3495954301807956,-0.34959543018079375,-0.34959543018079325,-0.34959543018079314,-0.3495954301807919,-0.3495954301807902,-0.345590527637582,-0.3455905276375818,-0.34559052763758075,-0.3455905276375795,-0.34559052763757603,-0.3455905276375743,-0.34559052763757425,-0.34559052763757403,-3.619817665616902e-15,-2.9703934456834252e-15,-2.445553268938503e-15,6.702772787716406e-16,2.6818445626057192,2.681844562605749,2.6850312196651767,2.685031219665204,3.1722748297507373,3.172274829750767,3.191301172647323,3.3372958556941086,0.03552562659696101,0.035525626596972226,0.03677984373111076,0.395641197345084,0.3956411973450859,0.395641197345088,0.3956411973450921,0.3956411973450929,0.3956411973450955,0.3956411973450957,0.39564119734509834,0.39606615769460646,0.39606615769461134,0.3960661576946129,0.39606615769461473,0.39606615769461523,0.39606615769461534,0.39606615769461656,0.3960661576946183,0.40007106023782646,0.4000710602378267,0.40007106023782774,0.40007106023782896,0.40007106023783245,0.4000710602378342,0.40007106023783423,0.40007106023783445,0.7456615878754048,0.7456615878754055,0.745661587875406,0.7456615878754091,3.4275061504811277,3.4275061504811575,3.430692807540585,3.4306928075406127,3.9179364176261458,3.9179364176261755,3.9369627605227313,4.0829574435695175,1.5365808871236912,-3.650333828783365
0.45,-0.7993021632316373,-0.7582388811911925,-0.7582388811911779,-0.7567292202094551,-0.37314019487844063,-0.37314019487844,-0.37314019487843847,-0.3731401948784357,-0.37314019487843353,-0.37314019487843336,-0.37314019487843314,-0.37314019487843053,-0.3726514771256984,-0.3726514771256951,-0.37265147712569335,-0.3726514771256922,-0.3726514771256915,-0.3726514771256912,-0.37265147712568875,-0.37265147712568064,-0.36802735615070076,-0.36802735615069965,-0.3680273561506994,-0.36802735615069815,-0.36802735615069354,-0.36802735615069243,-0.3680273561506908,-0.36802735615069054,-1.4488432512969354e-14,-2.6498470356465587e-15,5.551115717978156e-15,8.894272860722631e-15,2.4873627373675897,2.487362737367591,2.4906483220800824,2.490648322080084,2.977254191142314,2.9772541911423334,2.9976705301272895,3.162577389939196,0.04106328204044474,0.04106328204045939,0.042572943022182175,0.42616196835319664,0.42616196835319725,0.4261619683531988,0.4261619683532016,0.42616196835320375,0.4261619683532039,0.42616196835320413,0.42616196835320674,0.42665068610593887,0.4266506861059422,0.4266506861059439,0.4266506861059451,0.42665068610594575,0.4266506861059461,0.42665068610594853,0.42665068610595663,0.4312748070809365,0.4312748070809376,0.43127480708093785,0.4312748070809391,0.43127480708094373,0.43127480708094484,0.43127480708094645,0.43127480708094673,0.7993021632316227,0.7993021632316346,0.7993021632316428,0.7993021632316462,3.2866649005992272,3.286664900599228,3.28995048531172,3.2899504853117216,3.776556354373951,3.7765563543739704,3.796972693358927,3.9618795531708333,1.6965520401851113,-3.849790634074326
0.46,-0.8566976326737995,-0.8092996379987438,-0.8092996379987264,-0.8074756808824416,-0.39755415914364556,-0.3975541591436433,-0.39755415914364195,-0.39755415914364167,-0.39755415914364073,-0.3975541591436403,-0.3975541591436401,-0.3975541591436382,-0.39699289092567724,-0.396992890925674,-0.3969928909256728,-0.39699289092567086,-0.39699289092567047,-0.39699289092566875,-0.39699289092566603,-0.3969928909256649,-0.39165937243802856,-0.3916593724380231,-0.3916593724380227,-0.3916593724380182,-0.39165937243801524,-0.3916593724380148,-0.3916593724380117,-0.39165937243801147,-6.9424586817492555e-15,-1.218813056642836e-15,2.77717955099923e-15,2.8010279353436152e-15,2.287053999489854,2.287053999489862,2.290409422104137,2.2904094221041413,2.773243481519291,2.7732434815193043,2.794901288268852,2.980102185787528,0.04739799467505568,0.04739799467507311,0.04922195179135791,0.45914347353015394,0.4591434735301562,0.45914347353015755,0.45914347353015783,0.4591434735301588,0.4591434735301592,0.4591434735301594,0.45914347353016133,0.45970474174812226,0.4597047417481255,0.4597047417481267,0.45970474174812864,0.45970474174812903,0.45970474174813075,0.45970474174813347,0.4597047417481346,0.46503826023577094,0.4650382602357764,0.4650382602357768,0.4650382602357813,0.46503826023578426,0.4650382602357847,0.4650382602357878,0.46503826023578804,0.8566976326737925,0.8566976326737983,0.8566976326738023,0.8566976326738023,3.143751632163654,3.143751632163662,3.1471070547779365,3.147107054777941,3.6299411141930906,3.629941114193104,3.651598920942652,3.8367998184613277,1.8750334335897456,-4.063512362635355
0.47000000000000003,-0.9181962367700108,-0.8635638504813072,-0.8635638504813067,-0.8613506637179479,-0.4233427039600289,-0.42334270396002543,-0.4233427039600237,-0.42334270396002305,-0.42334270396002244,-0.42334270396001905,-0.4233427039600182,-0.4233427039600143,-0.4226989507998152,-0.42269895079981473,-0.4226989507998134,-0.4226989507998113,-0.42269895079980846,-0.4226989507998074,-0.42269895079980496,-0.4226989507998009,-0.41655293767744483,-0.41655293767743506,-0.4165529376774328,-0.4165529376774318,-0.4165529376774297,-0.4165529376774291,-0.41655293767742807,-0.4165529376774271,-4.997449959321304e-15,1.777081302580985e-15,5.4943694653638734e-15,1.6490944291908267e-14,2.0806575225853665,2.080657522585371,2.0840501515155014,2.0840501515155094,2.5599540916587022,2.5599540916587293,2.5826536792862385,2.7894349513160956,0.054632386288703594,0.05463238628870415,0.05684557305206295,0.49485353280998196,0.4948535328099854,0.4948535328099871,0.4948535328099878,0.4948535328099884,0.4948535328099918,0.4948535328099926,0.49485353280999655,0.49549728597019566,0.4954972859701961,0.49549728597019743,0.49549728597019954,0.4954972859702024,0.4954972859702034,0.49549728597020587,0.4954972859702099,0.501643299092566,0.5016432990925758,0.5016432990925781,0.501643299092579,0.5016432990925812,0.5016432990925817,0.5016432990925828,0.5016432990925836,0.9181962367700058,0.9181962367700126,0.9181962367700163,0.9181962367700274,2.9988537593553772,2.9988537593553817,3.002246388285512,3.00224638828552,3.478150328428713,3.47815032842874,3.500849916056249,3.7076311880861064,2.0746303409797893,-4.293085781892126
0.48,-0.984191069141742,-0.9213137983748155,-0.9213137983747991,-0.9186152662475197,-0.4505931231145747,-0.4505931231145673,-0.4505931231145668,-0.4505931231145655,-0.45059312311456495,-0.45059312311456484,-0.4505931231145634,-0.4505931231145623,-0.4498556693604715,-0.44985566936047133,-0.44985566936047056,-0.4498556693604694,-0.4498556693604685,-0.4498556693604677,-0.4498556693604667,-0.4498556693604652,-0.4427792520278947,-0.4427792520278928,-0.44277925202789004,-0.44277925202788815,-0.44277925202788426,-0.442779252027884,-0.4427792520278786,-0.4427792520278772,-5.015415403656608e-15,1.9043214521797673e-15,3.552478834659324e-15,8.461525400791189e-15,1.8679159045983014,1.8679159045983056,1.8713103918585197,1.871310391858527,2.3371972581883926,2.3371972581883997,2.3606939328632044,2.590248614299916,0.06287727076692651,0.06287727076694294,0.06557580289422238,0.5335979460271674,0.5335979460271747,0.5335979460271753,0.5335979460271765,0.5335979460271771,0.5335979460271771,0.5335979460271787,0.5335979460271798,0.5343353997812705,0.5343353997812708,0.5343353997812714,0.5343353997812726,0.5343353997812735,0.5343353997812743,0.5343353997812753,0.5343353997812768,0.5414118171138473,0.5414118171138492,0.541411817113852,0.5414118171138539,0.5414118171138578,0.541411817113858,0.5414118171138634,0.5414118171138649,0.984191069141737,0.9841910691417439,0.9841910691417456,0.9841910691417505,2.8521069737400433,2.8521069737400477,2.855501461000262,2.855501461000269,3.321388327330135,3.321388327330142,3.3448850020049465,3.5744396834416583,2.2983573250102234,-4.540285162806365
0.49,-1.0551263350017617,-0.9828769028407968,-0.9828769028407942,-0.9795688489541738,-0.47940030542156165,-0.4794003054215584,-0.47940030542155504,-0.47940030542155426,-0.4794003054215518,-0.4794003054215509,-0.479400305421548,-0.47940030542154616,-0.47855649984886295,-0.47855649984886217,-0.47855649984886167,-0.47855649984885745,-0.4785564998488559,-0.47855649984885396,-0.4785564998488532,-0.47855649984885085,-0.47041477407770715,-0.47041477407770715,-0.47041477407770693,-0.47041477407770504,-0.4704147740777041,-0.4704147740777033,-0.4704147740777024,-0.47041477407769966,-1.9511562122937817e-15,6.193390737288305e-17,1.632904273022272e-15,1.951758566532591e-15,1.6485812280294476,1.6485812280294478,1.6519405959212399,1.6519405959212403,2.104893411963092,2.104893411963104,2.1289080117819075,2.382370020733221,0.07224943216096491,0.07224943216096746,0.07555748604758783,0.5757260295802,0.5757260295802032,0.5757260295802067,0.5757260295802074,0.5757260295802098,0.5757260295802108,0.5757260295802137,0.5757260295802156,0.5765698351528987,0.5765698351528995,0.5765698351529001,0.5765698351529043,0.5765698351529058,0.5765698351529077,0.5765698351529085,0.5765698351529108,0.5847115609240545,0.5847115609240545,0.5847115609240547,0.5847115609240566,0.5847115609240576,0.5847115609240583,0.5847115609240593,0.5847115609240621,1.0551263350017597,1.0551263350017617,1.0551263350017632,1.0551263350017637,2.7037075630312093,2.7037075630312097,2.7070669309230015,2.707066930923002,3.1600197469648537,3.160019746964866,3.184034346783669,3.4374963557349822,2.54968924891642,-4.807077248875793
0.5,-1.1315040811780614,-1.0486366829036262,-1.048636682903617,-1.0445575800062146,-0.5098675394066783,-0.509867539406678,-0.5098675394066773,-0.5098675394066732,-0.5098675394066707,-0.5098675394066706,-0.5098675394066695,-0.509867539406668,-0.5089031256862914,-0.5089031256862906,-0.508903125686288,-0.5089031256862848,-0.5089031256862817,-0.5089031256862807,-0.5089031256862802,-0.5089031256862764,-0.4995416790583085,-0.4995416790582995,-0.499541679058297,-0.4995416790582969,-0.49954167905829616,-0.4995416790582956,-0.499541679058292,-0.49954167905828606,-3.5816544115281026e-15,-2.8834036245213267e-15,-1.806636278863392e-15,-1.1328153694817949e-15,1.4224221349914443,1.42242213499146,1.4257090858512764,1.425709085851279,1.863074633917904,1.8630746339179165,1.8873074457401204,2.1658238495283806,0.08286739827443523,0.08286739827444456,0.08694650117184688,0.6216365417713832,0.6216365417713835,0.6216365417713842,0.6216365417713883,0.6216365417713907,0.6216365417713908,0.6216365417713919,0.6216365417713935,0.6226009554917701,0.6226009554917709,0.6226009554917734,0.6226009554917766,0.6226009554917797,0.6226009554917807,0.6226009554917813,0.6226009554917851,0.631962402119753,0.631962402119762,0.6319624021197645,0.6319624021197645,0.6319624021197653,0.6319624021197658,0.6319624021197694,0.6319624021197754,1.131504081178058,1.1315040811780586,1.1315040811780597,1.1315040811780603,2.553926216169506,2.5539262161695215,2.557213167029338,2.5572131670293405,2.9945787150959653,2.9945787150959777,3.018811526918182,3.297327930706442,2.8326050137360967,-5.095613176092225
0.502,-1.1474813899326024,-1.0623307470040884,-1.0623307470040604,-1.0580739260797363,-0.5161699253372357,-0.5161699253372324,-0.5161699253372303,-0.5161699253372294,-0.516169925337229,-0.5161699253372284,-0.5161699253372274,-0.5161699253372226,-0.51517952514394,-0.5151795251439355,-0.5151795251439354,-0.5151795251439343,-0.5151795251439332,-0.5151795251439314,-0.5151795251439312,-0.51517952514393,-0.5055536891006187,-0.5055536891006154,-0.5055536891006125,-0.5055536891006123,-0.5055536891006075,-0.5055536891006075,-0.5055536891006052,-0.5055536891006032,-2.7249706217941258e-15,-2.270366975795477e-15,1.7803847593120737e-15,2.063231035723958e-15,1.3763526522417673,1.376352652241775,1.3796207177369497,1.3796207177369517,1.8135795459695552,1.813579545969567,1.8378193243869547,2.1214928608330172,0.08515064292851404,0.08515064292854202,0.08940746385286613,0.6313114645953667,0.63131146459537,0.6313114645953721,0.631311464595373,0.6313114645953734,0.631311464595374,0.631311464595375,0.6313114645953798,0.6323018647886623,0.6323018647886669,0.632301864788667,0.6323018647886681,0.6323018647886692,0.632301864788671,0.6323018647886712,0.6323018647886725,0.6419277008319837,0.641927700831987,0.6419277008319899,0.6419277008319901,0.6419277008319949,0.6419277008319949,0.6419277008319972,0.6419277008319992,1.1474813899325997,1.1474813899326002,1.1474813899326042,1.1474813899326044,2.5238340421743697,2.5238340421743777,2.527102107669552,2.5271021076695543,2.9610609359021574,2.9610609359021693,2.985300714319557,3.26897425076562,2.8933655771001168,-5.156130373164264
0.504,-1.1637037058438964,-1.0762145640421696,-1.0762145640421485,-1.0717711515283197,-0.5225441318499705,-0.5225441318499696,-0.5225441318499696,-0.5225441318499695,-0.5225441318499675,-0.522544131849967,-0.5225441318499642,-0.5225441318499612,-0.5215270887293312,-0.5215270887293302,-0.5215270887293297,-0.5215270887293297,-0.5215270887293262,-0.5215270887293247,-0.5215270887293229,-0.5215270887293214,-0.5116296070136354,-0.511629607013631,-0.5116296070136297,-0.5116296070136294,-0.5116296070136281,-0.5116296070136268,-0.5116296070136228,-0.5116296070136162,-5.109582778246674e-15,-4.849845072238567e-15,-1.3279033072262143e-15,2.0093507255075595e-15,1.3300002948468466,1.3300002948468548,1.3332480402460258,1.3332480402460294,1.7637107140270674,1.7637107140270796,1.7879452625713337,2.0768279884017358,0.08748914180172673,0.08748914180174783,0.09193255431557668,0.6411595739939259,0.6411595739939268,0.6411595739939268,0.6411595739939269,0.6411595739939289,0.6411595739939294,0.6411595739939322,0.6411595739939352,0.6421766171145652,0.6421766171145662,0.6421766171145666,0.6421766171145666,0.6421766171145702,0.6421766171145716,0.6421766171145735,0.642176617114575,0.652074098830261,0.6520740988302653,0.6520740988302667,0.652074098830267,0.6520740988302682,0.6520740988302696,0.6520740988302736,0.6520740988302802,1.1637037058438913,1.1637037058438915,1.163703705843895,1.1637037058438984,2.4937040006907427,2.493704000690751,2.4969517460899224,2.496951746089926,2.9274144198709635,2.927414419870976,2.9516489684152303,3.2405316942456324,2.9556067542462556,-5.217628285615155
0.506,-1.1801760100450374,-1.0902922964978645,-1.090292296497851,-1.085652920270574,-0.5289911237612424,-0.5289911237612402,-0.5289911237612366,-0.5289911237612356,-0.5289911237612346,-0.5289911237612336,-0.528991123761233,-0.5289911237612314,-0.527946765687662,-0.5279467656876571,-0.5279467656876552,-0.5279467656876544,-0.5279467656876521,-0.5279467656876516,-0.5279467656876498,-0.527946765687648,-0.517770182280757,-0.5177701822807544,-0.5177701822807542,-0.517770182280753,-0.5177701822807501,-0.5177701822807496,-0.5177701822807496,-0.5177701822807457,-4.589497868887616e-15,-3.108453246787212e-15,1.2476562335167317e-16,5.534166762382736e-15,1.2833636024977115,1.2833636024977126,1.2865896119220572,1.286589611922058,1.7134698884720403,1.7134698884720558,1.7376870733766165,2.031832945006518,0.08988371354717284,0.08988371354718638,0.09452308977446333,0.651184886283795,0.6511848862837971,0.6511848862838008,0.6511848862838018,0.6511848862838028,0.6511848862838038,0.6511848862838043,0.651184886283806,0.6522292443573754,0.6522292443573803,0.6522292443573822,0.6522292443573829,0.6522292443573853,0.6522292443573857,0.6522292443573876,0.6522292443573894,0.6624058277642804,0.6624058277642829,0.6624058277642831,0.6624058277642844,0.6624058277642872,0.6624058277642878,0.6624058277642878,0.6624058277642917,1.1801760100450327,1.1801760100450343,1.1801760100450376,1.180176010045043,2.463539612542749,2.46353961254275,2.4667656219670944,2.4667656219670953,2.893645898517078,2.893645898517093,2.917863083421654,3.212008955051555,3.0193679991653113,-5.280126090183202
0.508,-1.1969034018494094,-1.104568261092927,-1.104568261092927,-1.099723020578181,-0.5355118830073166,-0.5355118830073141,-0.5355118830073132,-0.5355118830073132,-0.5355118830073127,-0.5355118830073112,-0.5355118830073102,-0.5355118830073065,-0.5344395220563084,-0.5344395220563083,-0.5344395220563061,-0.5344395220563056,-0.5344395220563036,-0.5344395220563027,-0.5344395220563016,-0.534439522056297,-0.5239761755612835,-0.5239761755612812,-0.5239761755612798,-0.5239761755612768,-0.5239761755612764,-0.5239761755612727,-0.5239761755612702,-0.5239761755612647,-1.4314207753047996e-15,-1.0461554915315183e-16,9.980960170366982e-16,3.269176006182233e-15,1.2364411723066058,1.2364411723066175,1.2396440511545919,1.2396440511546092,1.662858964952789,1.662858964952801,1.6870467395162205,1.9865118738486207,0.0923351407564823,0.0923351407564823,0.09718038127122841,0.6613915188420928,0.6613915188420952,0.6613915188420961,0.6613915188420961,0.6613915188420967,0.6613915188420981,0.6613915188420991,0.6613915188421029,0.662463879793101,0.6624638797931011,0.6624638797931033,0.6624638797931037,0.6624638797931057,0.6624638797931066,0.6624638797931077,0.6624638797931124,0.6729272262881258,0.6729272262881282,0.6729272262881295,0.6729272262881325,0.672927226288133,0.6729272262881366,0.6729272262881392,0.6729272262881446,1.196903401849408,1.1969034018494094,1.1969034018494102,1.1969034018494127,2.433344574156015,2.4333445741560267,2.4365474530040014,2.4365474530040183,2.8597623668021983,2.8597623668022103,2.88395014136563,3.18341527569803,3.084689579004836,-5.343643060472051
0.51,-1.2138911005146968,-1.11904693622405,-1.1190469362240345,-1.1139853707444818,-0.5421074089963309,-0.5421074089963304,-0.542107408996329,-0.5421074089963277,-0.5421074089963228,-0.5421074089963223,-0.5421074089963219,-0.542107408996321,-0.541006341012682,-0.5410063410126777,-0.5410063410126765,-0.5410063410126756,-0.5410063410126743,-0.5410063410126735,-0.5410063410126718,-0.5410063410126691,-0.5302483588798009,-0.5302483588798,-0.5302483588797998,-0.5302483588797997,-0.5302483588797965,-0.5302483588797937,-0.530248358879793,-0.5302483588797872,-9.409872967428268e-15,-5.991634985875398e-15,-3.224467431340478e-15,5.755121042616275e-15,1.189231661395224,1.1892316613952265,1.192410038743065,1.1924100387430658,1.6118799792342666,1.6118799792342737,1.6360264075490336,1.9398860011655283,0.09484416429064679,0.09484416429066234,0.09990572977021506,0.6717836915183659,0.6717836915183665,0.6717836915183678,0.6717836915183691,0.671783691518374,0.6717836915183746,0.6717836915183749,0.6717836915183758,0.6728847595020149,0.6728847595020191,0.6728847595020203,0.6728847595020212,0.6728847595020225,0.6728847595020233,0.6728847595020251,0.6728847595020278,0.6836427416348959,0.6836427416348968,0.683642741634897,0.6836427416348971,0.6836427416349004,0.6836427416349031,0.6836427416349038,0.6836427416349097,1.2138911005146875,1.2138911005146908,1.2138911005146935,1.2138911005147026,2.4031227619099207,2.4031227619099234,2.406301139257762,2.4063011392577627,2.8257710797489635,2.8257710797489706,2.8499175080637302,3.153777101680225,3.1516125520407794,-5.408198531401345
