coupling,10x2,11x2,12x2,13x2,7x2,8x2,9x2
0.32,0.15853336146857763,0.158533062822024,0.11153570533699408,0.11153567668887988,0.3203059197891701,0.2253385089783071,0.2253353402610196
0.34,0.12376897024251213,0.12376876829031623,0.08302830737476724,0.08302828987458294,0.27505380934580526,0.18450382745322855,0.18450145429272538
0.36,0.09654675767565495,0.09654662845276425,0.06173558965299408,0.061735579608737975,0.23614560473156454,0.15098978745140287,0.1509880942030863
0.38,0.07543098706400786,0.07543090760168697,0.04598314644484998,0.04598314093050169,0.20299845140681141,0.12373949530410383,0.12373832905017274
0.4,0.05913240713569491,0.0591323595865892,0.03438336309528137,0.03438336015743186,0.1749133529741108,0.10169739449010654,0.10169661074603442
0.42,0.046570648911643156,0.046570620950487654,0.025849046828624312,0.025849045292454995,0.15117942938682,0.08390478799963688,0.08390426977795247
0.44,0.03687860286046707,0.03687858657875808,0.019558231744025767,0.019558230948761458,0.13113261238153484,0.06953856285004757,0.06953822350234667
0.46,0.029378999469994657,0.029378990027447458,0.014903189971879989,0.014903189561561461,0.1141827285287128,0.057916309536591506,0.05791608836910032
0.48,0.023551655723654724,0.023551650245807933,0.011440507189722508,0.011440506977681663,0.09982121585306428,0.04848456634750799,0.048484422343895855
0.5,0.019000915485953784,0.01900091229689687,0.00884890498088264,0.008848904870729563,0.08761826255081748,0.04080047935889807,0.04080038542640338
0.52,0.015427305788305257,0.015427303920764171,0.006896201007373181,0.006896200949695839,0.07721496538178146,0.03451245786025992,0.03451239635058366
0.54,0.012604494816509567,0.012604493714541032,0.005414520271488947,0.0054145202409909814,0.06831376503424615,0.029342454730400792,0.029342414235024386
0.56,0.010361280520977784,0.010361279865021378,0.004282165072414975,0.004282165056108533,0.060668893559493176,0.025070843079541903,0.025070816246891316
0.58,0.008567836451786884,0.008567836057568895,0.0034105502175235942,0.003410550208699866,0.05407765518124168,0.02152401704557346,0.02152399913799394
0.6,0.007125352347092547,0.007125352107773809,0.0027348631949015694,0.0027348631900667966,0.04837284845333138,0.018564467632052502,0.018564455589015635
0.62,0.00595829110897561,0.005958290962176858,0.002207410059245017,0.0022074100565615843,0.04341636894349799,0.016082954110491526,0.01608294594674355
0.64,0.005008622028149008,0.005008621937151458,0.0017928762033971512,0.0017928762018885052,0.039093904069625374,0.013992380793302018,0.013992375214198218
0.66,0.004231529254825687,0.004231529197822361,0.001464944750072964,0.0014649447492138415,0.03531058171896623,0.012223029285854961,0.012223025441876291
0.68,0.0035922144834609755,0.0035922144473782515,0.0012038756187928588,0.0012038756182973097,0.031987424464788056,0.010718852864765122,0.010718850194680912
0.7000000000000001,0.0030635089381891687,0.0030635089151133596,0.0009947647972930478,0.0009947647970036185,0.029058470492957813,0.009434596153701945,0.009434594284067246
0.72,0.0026240837036113187,0.0026240836887041954,0.000826286371273157,0.0008262863711020442,0.02646843936024065,0.008333553164997195,0.008333551845471543
0.74,0.0022571030193476484,0.0022571030096224525,0.0006897784108058913,0.0006897784107034695,0.024170839554831146,0.007385818165278465,0.007385817226773061
0.76,0.001949206333207617,0.0019492063268018965,0.0005785748645264327,0.000578574864464452,0.02212643271605741,0.006566916966002235,0.006566916293439948
0.78,0.0016897351715336128,0.0016897351672749792,0.0004875143397823123,0.00048751433974438354,0.020301985140266578,0.005856732221701601,0.005856731736169273
0.8,0.0014701430363474612,0.0014701430334904397,0.0004125767548552385,0.00041257675483173943,0.01866925054510596,0.005238656425067581,0.005238656072044673
0.8200000000000001,0.0012835427280462194,0.0012835427261127723,0.0003506129517244083,0.00035061295170972105,0.01720413908140835,0.004698921727355057,0.004698921468894609
0.84,0.0011243573286005256,0.0011243573272809045,0.00029914227916633015,0.0002991422791570434,0.01588603653681924,0.004226067517383958,0.004226067326882484
0.86,0.0009880497484113402,0.0009880497475032186,0.000256200163386784,0.00025620016338083837,0.014697244883170058,0.0038105157007302676,0.0038105155594040808
0.88,0.0008709121046691813,0.0008709121040393155,0.00022022265502629046,0.00022022265502246482,0.01362252108623916,0.003444230493056589,0.0034442303875509748
0.9,0.0007699008876553804,0.0007699008872151233,0.00018995848599269352,0.00018995848599021094,0.012648695694063664,0.00312044478910498,0.003120444709860783
0.92,0.0006825073382279095,0.0006825073379178961,0.0001644017098113583,0.0001644017098097312,0.011764356379055707,0.0028334391828127234,0.0028334391229425117
0.9400000000000001,0.0006066550335479742,0.0006066550333281226,0.0001427398293253611,0.0001427398293242594,0.010959584520256409,0.0025783627916000844,0.0025783627461095906
0.96,0.0005406185971291901,0.0005406185969721946,0.00012431364125322798,0.00012431364125250777,0.010225735229138201,0.0023510874041943568,0.0023510873694397006
0.98,0.00048295888643953345,0.0004829588863266882,0.00010858599259562191,0.0001085859925951242,0.009555253068886431,0.002148088296471037,0.0021480882697772555
1.0,0.00043247109240526787,0.0004324710923236097,9.511735085124215e-05,9.51173508509181e-05,0.008941517191125282,0.001966346472226191,0.001966346451618257
1.02,0.00038814300214328845,0.00038814300208381904,8.354661046519921e-05,8.354661046496817e-05,0.008378710793151375,0.0018032681826866913,0.0018032681666980761
1.04,0.0003491212964236044,0.0003491212963800515,7.35759431240728e-05,7.357594312391645e-05,0.007861710744159166,0.0016566184334823957,0.0016566184210181987
1.06,0.00031468422626402376,0.0003146842262319548,6.495878608381953e-05,6.495878608368062e-05,0.007385993988901968,0.0015244658565708308,0.0015244658468088913
1.08,0.00028421937527112976,0.0002842193752473478,5.74902770112136e-05,5.749027701114081e-05,0.006947557949766085,0.0014051368496747047,0.001405136841994816
1.1,0.00025720549299089235,0.00025720549297318,5.099960487340008e-05,5.099960487334889e-05,0.006542852643313207,0.0012971772995712095,0.0012971772935031082
1.12,0.00023319759982984685,0.000233197599816596,4.534386804429347e-05,4.53438680442598e-05,0.006168722628624914,0.0011993205328266164,0.0011993205280118146
1.1400000000000001,0.00021181473115748102,0.00021181473114747918,4.0403123103884955e-05,4.04031231038624e-05,0.005822357230977272,0.0011104603973534502,0.0011104603935174937
1.16,0.00019272981836136518,0.00019272981835384058,3.607637818260758e-05,3.6076378182587146e-05,0.005501247750290927,0.0010296285851094057,0.001029628582041369
1.18,0.00017566130645131964,0.0001756613064455686,3.2278338606618444e-05,3.227833860660361e-05,0.005203150581217855,0.0009559754717039634,0.0009559754692406827
1.2,0.00016036618778821136,0.00016036618778385474,2.8936754068914666e-05,2.8936754068910865e-05,0.004926055349986829,0.0008887538813979771,0.00088875387941285
1.22,0.00014663419457616958,0.00014663419457281408,2.5990248593010218e-05,2.5990248593020372e-05,0.004668157319712012,0.0008273052928187779,0.0008273052912133418
1.24,0.0001342829426693007,0.00013428294266671118,2.338653941812035e-05,2.3386539418117642e-05,0.004427833436737175,0.0007710480869957489,0.0007710480856928646
1.26,0.00012315385889766884,0.0001231538588956664,2.108097030511331e-05,2.1080970305102086e-05,0.004203621490533169,0.0007194675092352517,0.0007194675081743159
1.28,0.00011310875573068628,0.00011310875572910702,1.9035299914928717e-05,1.903529991492604e-05,0.003994201942532064,0.0006721070731859149,0.0006721070723191883
1.3,0.00010402694239058341,0.00010402694238936711,1.721669780949479e-05,1.7216697809492656e-05,0.0037983820481759566,0.0006285611817837069,0.0006285611810733309
1.32,9.580278183629059e-05,9.580278183535064e-05,1.5596910004624753e-05,1.5596910004615293e-05,0.003615081953884837,0.0005884687776692504,0.0005884687770852969
1.34,8.834361939578305e-05,8.834361939503334e-05,1.4151563424273696e-05,1.4151563424273783e-05,0.0034433224986424914,0.000551507866761366,0.0005515078662798542
1.36,8.156802204433035e-05,8.156802204374845e-05,1.2859584497801965e-05,1.2859584497807932e-05,0.003282214490106287,0.0005173907842501394,0.0005173907838519205
1.3800000000000001,7.540427804405356e-05,7.540427804359425e-05,1.1702711835243188e-05,1.17027118352414e-05,0.0031309492589286963,0.00048586009337979935,0.00048586009304959804
1.4000000000000001,6.978911537490362e-05,6.97891153745261e-05,1.0665086669338563e-05,1.066508666933778e-05,0.002988790323403867,0.00045668502485166106,0.00045668502457707635
1.42,6.466660449645328e-05,6.466660449616648e-05,9.732907762745838e-06,9.732907762747611e-06,0.0028550660205649185,0.0004296583791635818,0.00042965837893464275
1.44,5.998721679539505e-05,5.998721679518126e-05,8.894139901296155e-06,8.894139901296714e-06,0.002729162980149463,0.0004045938262526633,0.00040459382606133123
1.46,5.570701484447304e-05,5.5707014844279676e-05,8.138267049471553e-06,8.138267049471535e-06,0.002610520335072815,0.00038132354685416854,0.00038132354669375584
1.48,5.1786954523673815e-05,5.1786954523505946e-05,7.456082827415817e-06,7.456082827410147e-06,0.002498624576671083,0.0003596961683909966,0.00035969616825621387
1.5,4.819228229280617e-05,4.819228229266194e-05,6.8395122544673726e-06,6.83951225446825e-06,0.002393004975435578,0.00033957495524959724,0.0003395749551360971
1.52,4.4892013581743196e-05,4.489201358161889e-05,6.2814597512086e-06,6.281459751197185e-06,0.002293229498591143,0.00032083621920966617,0.0003208362191138772
1.54,4.185848048649133e-05,4.1858480486420106e-05,5.775679247248999e-06,5.775679247249619e-06,0.0021989011649613064,0.0003033679207776334,0.00030336792069667474
1.56,3.9066938804611004e-05,3.9066938804542496e-05,5.31666294239154e-06,5.316662942386247e-06,0.0021096547853570336,0.0002870684363767382,0.00028706843630795084
1.58,3.649522598229893e-05,3.649522598224805e-05,4.899545843791802e-06,4.8995458437852425e-06,0.002025154043411064,0.0002718454698993375,0.0002718454698409326
1.6,3.41234628312457e-05,3.412346283122324e-05,4.520023675461127e-06,4.520023675464933e-06,0.0019450888775402147,0.0002576150901463352,0.00025761509009658524
1.62,3.193379294889485e-05,3.193379294886085e-05,4.174282147129614e-06,4.174282147127699e-06,0.0018691731296755503,0.0002443008782307051,0.0002443008781883047
1.6400000000000001,2.991015467911112e-05,2.991015467908124e-05,3.858935892931229e-06,3.858935892932034e-06,0.0017971424306832404,0.00023183317120970405,0.00023183317117339948
1.6600000000000001,2.803808121073863e-05,2.803808121070019e-05,3.5709756587670847e-06,3.570975658767506e-06,0.0017287522961090874,0.00022014839006295444,0.00022014839003188679
1.68,2.630452505043861e-05,2.6304525050411403e-05,3.3077225401283222e-06,3.307722540118598e-06,0.0016637764090868983,0.00020918844172674648,0.00020918844170003654
1.7,2.4697703648672502e-05,2.4697703648661047e-05,3.066788258050152e-06,3.0667882580461552e-06,0.0016020050700418834,0.00019890018625159548,0.00019890018622865208
1.72,2.320696341458643e-05,2.3206963414568128e-05,2.8460406162248444e-06,2.8460406162144487e-06,0.001543243795244572,0.00018923496132084797,0.00018923496130109446
1.74,2.1822659744350346e-05,2.1822659744343584e-05,2.643573412193309e-06,2.6435734121940155e-06,0.001487312048381937,0.00018014815736862278,0.00018014815735156484
1.76,2.0536051017711006e-05,2.0536051017689708e-05,2.4576801845541462e-06,2.457680184548503e-06,0.0014340420911576335,0.00017159883740084752,0.00017159883738607554
1.78,1.933920479803881e-05,1.933920479805056e-05,2.28683126984372e-06,2.286831269848483e-06,0.0013832779405396362,0.0001635493963674429,0.00016354939635467312
1.8,1.8224914712284233e-05,1.8224914712274654e-05,2.1296537199484605e-06,2.1296537199499564e-06,0.001334874421688652,0.00015596525557835513,0.00015596525556730358
1.82,1.7186626689772245e-05,1.71866266897669e-05,1.9849136960017537e-06,1.9849136960046e-06,0.0012886963068307038,0.00014881458821239317,0.00014881458820277201
1.84,1.6218373417588015e-05,1.6218373417573955e-05,1.8515010099673355e-06,1.851501009962252e-06,0.0012446175314256816,0.00014206807245226242,0.00014206807244389997
1.86,1.5314716017758874e-05,1.5314716017733185e-05,1.7284155317045243e-06,1.7284155317075111e-06,0.001202520479935868,0.0001356986691976493,0.00013569866919032684
1.8800000000000001,1.4470692082738646e-05,1.4470692082733735e-05,1.6147552190782706e-06,1.6147552190739325e-06,0.0011622953343375952,0.00012968142167363108,0.00012968142166723185
1.9000000000000001,1.368176931633736e-05,1.3681769316334067e-05,1.5097055621577408e-06,1.5097055621605303e-06,0.0011238394792604956,0.0001239932745699893,0.0001239932745644547
1.92,1.2943804123267852e-05,1.2943804123269974e-05,1.412530261827994e-06,1.412530261827134e-06,0.0010870569582917921,0.00011861291062319844,0.00011861291061833526
1.94,1.2253004573495041e-05,1.2253004573504322e-05,1.3225629868168026e-06,1.322562986820069e-06,0.001051857976559649,0.00011352060279619336,0.00011352060279193922
1.96,1.160589723928516e-05,1.1605897239280941e-05,1.239200075049235e-06,1.239200075047022e-06,0.001018158445223601,0.0001086980804227962,0.00010869808041903288
1.98,1.0999297464875825e-05,1.0999297464884692e-05,1.1618940624682463e-06,1.1618940624663892e-06,0.0009858795639506018,0.00010412840786891677,0.00010412840786557954
2.0,1.0430282682517704e-05,1.0430282682520826e-05,1.0901479382947573e-06,1.0901479382958406e-06,0.0009549474378588055,9.979587442650912e-05,9.979587442360548e-05
