index,coupling,10x2,12x2,14x2,16x2,18x2
82,0.7380000000000001,0.0069291407116874905,0.0026412957987732447,0.0010068280128901635,0.00038378996167066177,0.00014629582779838212
83,0.7470000000000001,0.006554647407155534,0.002471240660487155,0.0009317112505591097,0.0003512753779470855,0.00013243844971381634
84,0.7560000000000001,0.006203777364428973,0.0023136392923196053,0.0008628507749467973,0.0003217924181512936,0.00012000958387291269
85,0.7650000000000001,0.0058748421042974334,0.0021674764641986715,0.0007996743740903248,0.00029503398122299727,0.00010885062050192725
86,0.7740000000000001,0.005566286817453639,0.0020318275045094454,0.0007416665439100984,0.00027072640395637464,9.882175200368817e-05
87,0.7830000000000001,0.005276678862413018,0.0019058495876766615,0.000688362467703212,0.0002486255835841908,8.97996113368537e-05
88,0.792,0.005004697321103226,0.0017887739142480163,0.0006393426734735445,0.0002285135752874349,8.16752225577446e-05
89,0.801,0.004749123509947116,0.0016798986873238545,0.0005942282889333262,0.00021019560365216083,7.43522203734465e-05
90,0.81,0.00450883235443287,0.0015785827999340923,0.0005526768238758275,0.00019349743524131258,6.774530175542853e-05
91,0.8190000000000001,0.004282784544315682,0.0014842401574848036,0.0005143784182332158,0.000178263066472496,6.177887794301473e-05
92,0.8280000000000001,0.004070019394831052,0.0013963345678328896,0.00047905250165765194,0.00016435268704970658,5.638589966581686e-05
93,0.8370000000000001,0.003869648346706072,0.0013143751390208495,0.0004464448170431036,0.00015164088442619933,5.1506832252218846e-05
94,0.8460000000000001,0.003680849044417338,0.001237912131321431,0.0004163247661540815,0.00014001505929132983,4.708876056714355e-05
95,0.8550000000000001,0.00350285993812952,0.001166533216108803,0.00038848304055974763,0.00012937402597810942,4.308460652186962e-05
96,0.8640000000000001,0.0033349753601296297,0.0010998600992721,0.0003627295054741587,0.00011962677506387736,3.9452444292621723e-05
97,0.8730000000000001,0.003176541031408322,0.0010375454714957114,0.00033889130796003065,0.0001106913783600135,3.615490043365617e-05
98,0.8820000000000001,0.003026949958386509,0.000979270251819575,0.00031681118433169716,0.00010249401901745475,3.3158627826511065e-05
99,0.8910000000000001,0.0028856386836927585,0.000924741094519997,0.00029634594455640325,9.496813167063765e-05,3.0433843912547562e-05
100,0.9,0.002752083858407469,0.0008736881325703558,0.00027736511405131295,8.805363944651369e-05,2.795392494848136e-05
101,0.902,0.002723408740523121,0.0008627897196911156,0.00027333655904077656,8.659454991993636e-05,2.743363807114638e-05
102,0.904,0.0026950874036660473,0.0008520480356157555,0.00026937415892882476,8.516239348419006e-05,2.6924013217275234e-05
103,0.906,0.002667114827786234,0.0008414605366975082,0.0002654767052912919,8.375662339649641e-05,2.6424812307483542e-05
104,0.908,0.002639486072989406,0.0008310247251105304,0.0002616430139385656,8.237670499183432e-05,2.593580300496127e-05
105,0.91,0.0026121962781223847,0.0008207381479461149,0.0002578719243880767,8.102211539507778e-05,2.545675856699404e-05
106,0.912,0.0025852406593842767,0.0008105983963278492,0.000254162299348669,7.969234324071936e-05,2.498745770055266e-05
107,0.914,0.0025586145089657045,0.0008006031045463631,0.0002505130242171524,7.838688839948094e-05,2.4527684421788318e-05
108,0.916,0.0025323131937126622,0.0007907499492116678,0.0002469230065868272,7.710526171203082e-05,2.4077227919515323e-05
109,0.918,0.0025063321538172836,0.0007810366484243541,0.0002433911757671238,7.584698472946674e-05,2.363588242229558e-05
110,0.92,0.002480666901533115,0.0007714609609635928,0.00023991648231477946,7.46115894602057e-05,2.3203447069286693e-05
111,0.922,0.0024553130199144427,0.0007620206854929081,0.00023649789757555973,7.339861812344882e-05,2.277972578450536e-05
112,0.924,0.0024302661615809413,0.0007527136597825124,0.00023313441323696547,7.220762290883918e-05,2.2364527154591898e-05
113,0.926,0.0024055220475042182,0.0007435377599479354,0.0002298250408910525,7.103816574207742e-05,2.1957664309895545e-05
114,0.928,0.002381076465818953,0.0007344908997050684,0.0002265688116074296,6.988981805655328e-05,2.1558954808772614e-05
115,0.93,0.0023569252706556664,0.0007255710296406341,0.00022336477551621885,6.876216057063826e-05,2.116822052501521e-05
116,0.932,0.0023330643809958175,0.0007167761364979537,0.00022021200140043252,6.765478307061225e-05,2.0785287538355354e-05
117,0.934,0.0023094897795489645,0.0007081042424778303,0.000217109576297992,6.656728419899024e-05,2.0409986027938773e-05
118,0.936,0.002286197511650373,0.0006995534045541559,0.00021405660511264598,6.549927124817667e-05,2.004215016865419e-05
119,0.9380000000000001,0.00226318368418029,0.0006911217138036254,0.00021105221023402071,6.445035995919557e-05,1.9681618030216055e-05
120,0.9400000000000001,0.002240444464503036,0.0006828072947494798,0.00020809553116608507,6.342017432558398e-05,1.9328231479069662e-05
121,0.9420000000000001,0.0022179760794264394,0.0006746083047192497,0.00020518572416462644,6.240834640192332e-05,1.8981836082831633e-05
122,0.9440000000000001,0.0021957748141800734,0.0006665229332154768,0.00020232196188240802,6.141451611747975e-05,1.864228101734733e-05
123,0.9460000000000001,0.002173837011413816,0.0006585494012996228,0.00019950343302292954,6.0438331094049624e-05,1.8309418976210717e-05
124,0.9480000000000001,0.0021521590702139417,0.000650685960988986,0.00019672934200155761,5.947944646864808e-05,1.7983106082723088e-05
125,0.9500000000000001,0.0021307374451387997,0.0006429308946658905,0.0001939989086149232,5.853752472038942e-05,1.766320180420007e-05
126,0.9520000000000001,0.002109568645271667,0.0006352825144990526,0.00019131136771740747,5.761223550180077e-05,1.734956886852272e-05
127,0.9540000000000001,0.002088649233291389,0.0006277391618773006,0.0001886659689050724,5.67032554740426e-05,1.704207318298192e-05
128,0.9560000000000001,0.00206797582456072,0.0006202992068543632,0.00018606197620684218,5.581026814645869e-05,1.6740583755210263e-05
129,0.9580000000000001,0.002047545086231197,0.0006129610476057227,0.0001834986677824457,5.493296371992424e-05,1.6444972616241083e-05
130,0.9600000000000001,0.0020273537363645856,0.0006057231098961056,0.0001809753356274534,5.407103893400049e-05,1.615511474559966e-05
131,0.9620000000000001,0.0020073985430714577,0.0005985838465582422,0.00017849128528468216,5.3224196917886935e-05,1.5870887998381586e-05
132,0.9640000000000001,0.001987676323664375,0.0005915417369823608,0.0001760458355622285,5.239214704509071e-05,1.5592173034249126e-05
133,0.9660000000000001,0.001968183943827786,0.000584595286615723,0.00017363831825781972,5.157460479144905e-05,1.5318853248277925e-05
134,0.9680000000000001,0.001948918316802715,0.0005777430264727389,0.00017126807788935634,5.0771291596791735e-05,1.5050814703646261e-05
135,0.9700000000000001,0.0019298764025868476,0.0005709835126551879,0.00016893447143140046,4.9981934729881246e-05,1.4787946066119463e-05
136,0.9720000000000001,0.0019110552071489365,0.0005643153258817952,0.00016663686805755036,4.9206267156643504e-05,1.4530138540157577e-05
137,0.9740000000000001,0.0018924517816579125,0.0005577370710275957,0.00016437464888875667,4.844402741157605e-05,1.427728580681208e-05
138,0.976,0.0018740632217257177,0.000551247376672787,0.00016214720674699568,4.769495947234006e-05,1.402928396315739e-05
139,0.978,0.0018558866666649524,0.0005448448946605519,0.00015995394591446305,4.6958812637264914e-05,1.3786031463327095e-05
140,0.98,0.0018379192987590302,0.000538528299663872,0.000157794281898249,4.623534140592857e-05,1.354742906113045e-05
141,0.982,0.0018201583425460402,0.0005322962887611256,0.00015566764120016546,4.552430536252301e-05,1.3313379754065982e-05
142,0.984,0.0018026010641161684,0.0005261475810202209,0.0001535734610914966,4.482546906205858e-05,1.3083788728899592e-05
143,0.986,0.0017852447704209014,0.0005200809170911327,0.0001515111893930677,4.413860191933902e-05,1.2858563308548964e-05
144,0.988,0.0017680868085958848,0.000514095058806639,0.00014948028425972786,4.346347810048425e-05,1.2637612900437767e-05
145,0.99,0.0017511245652953185,0.0005081887887910955,0.00014748021397004314,4.279987641722844e-05,1.2420848946079987e-05
146,0.992,0.0017343554660387227,0.0005023609100770245,0.00014551045672019826,4.21475802235036e-05,1.220818487207487e-05
147,0.994,0.0017177769745689636,0.0004966102457293591,0.00014357050042276254,4.150637731474141e-05,1.1999536042271932e-05
148,0.996,0.0017013865922231868,0.0004909356384772765,0.00014165984250954835,4.087605982940501e-05,1.1794819711229228e-05
149,0.998,0.0016851818573137415,0.0004853359503533722,0.00013977798973906832,4.025642415288643e-05,1.1593954978813913e-05
150,1.0,0.0016691603445207462,0.0004798100623398694,0.00013792445800799442,3.964727082374661e-05,1.1396862746010711e-05
151,1.002,0.0016533196642959781,0.0004743568740220896,0.00013609877216683684,3.9048404442147954e-05,1.1203465671821764e-05
152,1.004,0.0016376574622766888,0.0004689753032488147,0.00013430046583959624,3.8459633580400884e-05,1.1013688131317042e-05
153,1.006,0.0016221714187106575,0.0004636642857991414,0.0001325290812473206,3.788077069570371e-05,1.0827456174702974e-05
154,1.008,0.0016068592478912045,0.0004584227750561271,0.00013078416903557915,3.731163204489855e-05,1.0644697487449158e-05
155,1.01,0.0015917186976021876,0.00045324974168684163,0.00012906528810552987,3.675203760123144e-05,1.0465341351427509e-05
156,1.012,0.0015767475485731824,0.0004481441733288329,0.0001273720054488231,3.62018109730616e-05,1.028931860708044e-05
157,1.014,0.001561943613944151,0.00044310507428268526,0.0001257038959857817,3.566077932456257e-05,1.0116561616476434e-05
158,1.016,0.0015473047387398026,0.00043813146521043715,0.00012406054240751254,3.512877329812982e-05,9.947004227329265e-06
159,1.018,0.0015328287993533053,0.0004332223828403556,0.00012244153502097245,3.460562693872923e-05,9.780581737956344e-06
160,1.02,0.001518513703038863,0.00042837687967723444,0.00012084647159762597,3.409117761998975e-05,9.617230863072074e-06
161,1.022,0.0015043573874137719,0.00042359402371839575,0.00011927495722530406,3.358526597195211e-05,9.456889700467307e-06
162,1.024,0.001490357819968604,0.0004188728981751607,0.00011772660416319205,3.308773581059699e-05,9.299497698538519e-06
163,1.026,0.001476512997587047,0.0004142126012000672,0.00011620103169994636,3.25984340689617e-05,9.144995624585598e-06
164,1.028,0.0014628209460730947,0.00040961224561901456,0.00011469786601481774,3.211721072977625e-05,8.99332553396344e-06
165,1.03,0.0014492797196873337,0.0004050709586690818,0.00011321674004183846,3.164391875986311e-05,8.844430739962594e-06
166,1.032,0.0014358874006911288,0.0004005878817408417,0.00011175729333674325,3.1178414045872626e-05,8.698255784435798e-06
167,1.034,0.0014226420988988138,0.00039616217012633195,0.00011031917194685759,3.072055533152998e-05,8.554746409221216e-06
168,1.036,0.0014095419512377089,0.0003917929927714768,0.0001089020282836494,3.0270204156427298e-05,8.41384952818976e-06
169,1.038,0.001396585121315773,0.0003874795320333433,0.00010750552099806658,2.9827224796139823e-05,8.27551320003725e-06
170,1.04,0.0013837697989974274,0.00038322098344239174,0.00010612931485845737,2.9391484203721477e-05,8.139686601762451e-06
171,1.042,0.0013710941999854583,0.0003790165554688719,0.00010477308063104018,2.896285195257657e-05,8.0063200027544e-06
172,1.044,0.0013585565654117148,0.00037486546929418646,0.0001034364949630689,2.854120018063946e-05,7.875364739569834e-06
173,1.046,0.0013461551614338777,0.00037076695858617476,0.00010211924026817197,2.81264035357984e-05,7.746773191295531e-06
174,1.048,0.0013338882788398658,0.0003667202692791108,0.0001008210046143976,2.7718339122590084e-05,7.6204987555555706e-06
175,1.05,0.0013217542326584778,0.00036272465935765336,9.954148161437462e-05,2.7316886450118327e-05,7.496495825058863e-06
176,1.052,0.0013097513617773074,0.00035877939864527536,9.828037031796534e-05,2.692192738113292e-05,7.374719764780904e-06
177,1.054,0.0012978780285674738,0.0003548837685962023,9.703737510699283e-05,2.6533346082308243e-05,7.255126889653562e-06
178,1.056,0.0012861326185136497,0.00035103706209184036,9.581220559233051e-05,2.6151028975565786e-05,7.137674442854235e-06
179,1.058,0.0012745135398519293,0.00034723858324081923,9.46045765130221e-05,2.5774864690623832e-05,7.022320574545552e-06
180,1.06,0.0012630192232133037,0.0003434876471828677,9.341420763758338e-05,2.5404744018519624e-05,6.909024321238987e-06
181,1.062,0.0012516481212727045,0.0003397835798965792,9.224082366724115e-05,2.5040559866228974e-05,6.797745585574589e-06
182,1.064,0.0012403987084049987,0.00033612571801044054,9.108415414134404e-05,2.4682207212285313e-05,6.688445116644907e-06
183,1.066,0.0012292694803466835,0.000332513408618007,8.994393334463762e-05,2.4329583063406842e-05,6.581084490753829e-06
184,1.068,0.0012182589538626849,0.00032894600909603614,8.881990021644527e-05,2.398258641213974e-05,6.475626092681041e-06
185,1.07,0.001207365666419632,0.0003254228869263696,8.771179826178178e-05,2.3641118195377364e-05,6.372033097401347e-06
186,1.072,0.001196588175864703,0.0003219434195211085,8.661937546423419e-05,2.330508125387194e-05,6.270269452200568e-06
187,1.074,0.0011859250601090115,0.0003185069940510398,8.55423842007394e-05,2.2974380292615372e-05,6.170299859270224e-06
188,1.076,0.001175374916817635,0.000315113007277322,8.44805811580647e-05,2.2648921842103507e-05,6.072089758712284e-06
189,1.078,0.0011649363631039817,0.0003117608653862462,8.343372725095001e-05,2.2328614220582582e-05,5.975605311916176e-06
190,1.08,0.0011546080352300328,0.0003084499838274101,8.240158754198913e-05,2.2013367496844683e-05,5.880813385399915e-06
191,1.082,0.0011443885883107893,0.00030517978715435573,8.13839311631124e-05,2.170309345422715e-05,5.787681534985444e-06
192,1.084,0.0011342766960246047,0.00030194970886877177,8.038053123886099e-05,2.139770555513363e-05,5.6961779903754895e-06
193,1.086,0.0011242710503278817,0.0002987591912672335,7.939116481085383e-05,2.1097118906453563e-05,5.606271640097061e-06
194,1.088,0.0011143703611751568,0.00029560768529099147,7.841561276415946e-05,2.0801250225718184e-05,5.517932016799859e-06
195,1.09,0.001104573356242911,0.00029249465037832056,7.745365975500224e-05,2.0510017808044304e-05,5.431129282921014e-06
196,1.092,0.0010948787806586713,0.0002894195543200065,7.650509413990743e-05,2.022334149374379e-05,5.345834216657337e-06
197,1.094,0.0010852853967352055,0.0002863818731170613,7.556970790638489e-05,1.994114263673813e-05,5.26201819831615e-06
198,1.096,0.0010757919837078508,0.0002833810908413817,7.46472966049451e-05,1.9663344073498098e-05,5.17965319695649e-06
199,1.098,0.001066397337477264,0.0002804166994989497,7.373765928252891e-05,1.938987009293594e-05,5.098711757349036e-06
200,1.1,0.0010571002703561236,0.0002774881988953548,7.28405984173065e-05,1.912064640667379e-05,5.0191669872767925e-06
201,1.1090909090909091,0.0010160388639905685,0.00026461581308557576,6.891629486565354e-05,1.794849861345973e-05,4.674491135586786e-06
202,1.1181818181818182,0.000976863901619149,0.0002524307006544162,6.523053476002733e-05,1.6856204186463753e-05,4.355807089042789e-06
203,1.1272727272727274,0.0009394757427810909,0.00024089149417265212,6.176721432517093e-05,1.5837792314452756e-05,4.060984028103436e-06
204,1.1363636363636365,0.0009037806727575062,0.00022995958895680017,5.851142215625835e-05,1.4887777273300793e-05,3.7880794686339087e-06
205,1.1454545454545455,0.0008696905121150368,0.0002195989409118114,5.544934336738659e-05,1.4001115962208989e-05,3.535321440113552e-06
206,1.1545454545454545,0.000837122254389986,0.00020977588041419483,5.256817203519432e-05,1.3173169417130636e-05,3.301092458588672e-06
207,1.1636363636363638,0.000805997729716987,0.0002004589408670782,4.985603116997011e-05,1.2399667905019599e-05,3.0839151030358613e-06
208,1.1727272727272728,0.0007762432923931928,0.00019161870068448158,4.7301899522605375e-05,1.1676679244569873e-05,2.8824390252499697e-06
209,1.1818181818181819,0.0007477895305319108,0.000183227637572111,4.489554460314902e-05,1.1000580036344064e-05,2.6954292423899782e-06
210,1.190909090909091,0.0007205709961161948,0.00017525999407674194,4.2627461347033144e-05,1.0368029517853475e-05,2.5217555780611534e-06
211,1.2000000000000002,0.0006945259538975768,0.00016769165346563038,4.048881591990093e-05,9.775945788795851e-06,2.3603831325553403e-06
212,1.2090909090909092,0.0006695961477167293,0.00016050002508255276,3.847139420023599e-05,9.221484177897515e-06,2.2103636759556167e-06
213,1.2181818181818183,0.0006457265829347339,0.00015366393840119243,3.656755452339068e-05,8.702017545806873e-06,2.0708278694752184e-06
214,1.2272727272727273,0.0006228653237710658,0.0001471635450661853,3.477018430980812e-05,8.215118339813948e-06,1.940978230512352e-06
215,1.2363636363636363,0.0006009633044412703,0.00014098022827263394,3.3072660235525036e-05,7.758542234391159e-06,1.8200827660813225e-06
216,1.2454545454545456,0.0005799741530753705,0.0001350965188929048,3.146881163561504e-05,7.330213208326432e-06,1.7074692073295045e-06
217,1.2545454545454546,0.0005598540274787192,0.00012949601780911803,2.995288685937925e-05,6.928209924189005e-06,1.602519784937242e-06
218,1.2636363636363637,0.0005405614618712752,0.00012416332395676104,2.851952232253783e-05,6.550753289011269e-06,1.5046664916627966e-06
219,1.272727272727273,0.0005220572238091068,0.00011908396762715722,2.7163714024844354e-05,6.19619508708192e-06,1.4133867838146963e-06
220,1.281818181818182,0.0005043041805538686,0.00011424434861462721,2.588079132266211e-05,5.863007586373035e-06,1.3281996785305776e-06
221,1.290909090909091,0.00048726717421341604,0.00010963167882871383,2.466639276570432e-05,5.5497740299008334e-06,1.2486622083064617e-06
222,1.3,0.0004709129050277175,0.00010523392902492738,2.3516443823231076e-05,5.255179931487642e-06,1.1743661979225553e-06
223,1.309090909090909,0.0004552098222244732,0.00010103977933376655,2.2427136341941e-05,4.978005103603297e-06,1.1049353328264567e-06
224,1.3181818181818183,0.0004401280219095234,9.70385732982826e-05,2.1394909591389122e-05,4.717116351618102e-06,1.0400224909107775e-06
225,1.3272727272727274,0.00042563915150117874,9.322027514973162e-05,2.041643276465395e-05,4.4714607749814085e-06,9.793073126198061e-07
226,1.3363636363636364,0.00041171632025207,8.957543007637146e-05,1.9488588815541982e-05,4.240059621791903e-06,9.224939868156046e-07
227,1.3454545454545455,0.00039833401543702034,8.609512725945773e-05,1.8608459522206882e-05,4.022002647709849e-06,8.693092320089723e-07
228,1.3545454545454545,0.0003854680238177172,8.277096546730727e-05,1.777331167759667e-05,3.816442935436119e-06,8.195004547354799e-07
229,1.3636363636363638,0.00037309535802264337,7.959502101812698e-05,1.698058431578184e-05,3.6225921343620578e-06,7.728340685255552e-07
230,1.3727272727272728,0.00036119418750793335,7.655981793412036e-05,1.6227876890571723e-05,3.4397160842008304e-06,7.290939586242634e-07
231,1.3818181818181818,0.000349743773789277,7.365830012604011e-05,1.5512938330393898e-05,3.2671307895083966e-06,6.880800790425279e-07
232,1.390909090909091,0.0003387244096581011,7.088380545874142e-05,1.4833656899888313e-05,3.104198715172737e-06,6.496071698446146e-07
233,1.4000000000000001,0.00032811736211453487,6.823004156059343e-05,1.41880508042623e-05,2.9503253754132324e-06,6.135035837007145e-07
234,1.4090909090909092,0.0003179048187707441,6.569106325016421e-05,1.357425947819482e-05,2.804956191620463e-06,5.796102118398586e-07
235,1.4181818181818182,0.0003080698374948128,6.326125146301477e-05,1.2990535505537218e-05,2.6675735963792353e-06,5.477795004911271e-07
236,1.4272727272727272,0.0002985962990824468,6.093529357194305e-05,1.243523712121049e-05,2.5376943630895393e-06,5.17874549631504e-07
