couplings,var_elec,var_magn,fidel_suscep
0.29200000000000004,76.87198297211977,-54.98339364132216,19.29689017597631
0.29300000000000004,78.16853970601515,-55.452399987236895,19.693205281632192
0.29400000000000004,79.44078587612051,-55.89227253267199,20.0814762176003
0.29500000000000004,80.68494141971387,-56.30091801581911,20.46023940814882
0.29600000000000004,81.89716078937163,-56.676277349001886,20.828001155216587
0.29700000000000004,83.07355668569143,-57.01634243446824,21.1832481788436
0.29800000000000004,84.21022588378771,-57.31917358776068,21.524459264640168
0.299,85.30327693530481,-57.58291735807001,21.850117806791783
0.3,86.34885947108366,-57.805824508202214,22.158725101245604
0.301,87.34319477687339,-57.986267895902394,22.448814254503148
0.302,88.28260726223373,-58.12275997872613,22.71896457030642
0.303,89.16355640181442,-58.21396965711396,22.96781607049345
0.304,89.98266868161933,-58.25873815494815,23.1940839440554
0.305,90.73676906757369,-58.256093652981406,23.396572832628806
0.306,91.4229114802038,-58.20526438264024,23.574190429126627
0.307,92.03840776822672,-58.105689920718135,23.72596033002957
0.308,92.58085466952518,-57.95703043789042,23.85103383104745
0.309,93.04815827569782,-57.75917369370282,23.948700359080338
0.31,93.43855554847194,-57.51223960755065,24.01839638579584
0.311,93.75063248145734,-57.216582277727696,24.059712655650515
0.312,93.98333856437527,-56.87278937488744,24.072399455155452
0.313,94.13599727227853,-56.48167888423034,24.05636993880619
0.314,94.2083123818164,-56.044293226713066,24.01170132192292
0.315,94.20037000240447,-55.56189084494973,23.93863401084518
0.316,94.11263629253055,-55.03593538654434,23.83756859404093
0.317,93.94595092483452,-54.46808267131415,23.709060882162827
0.318,93.70151644563043,-53.86016566837432,23.553814917179572
0.319,93.38088375466027,-53.21417774517107,23.372674329425045
0.32,92.98593400764857,-52.53225448314675,23.166612061515078
0.321,92.51885730353662,-51.81665437132028,22.93671878585284
0.322,91.98212857458446,-51.06973870506688,22.68419010195944
0.323,91.37848113413308,-50.29395101774088,22.410313003729197
0.324,90.71087836620687,-49.49179637028318,22.116451633620443
0.325,89.98248405587975,-48.66582081253497,21.804032788675606
0.326,89.19663185502539,-47.81859130548845,21.474531236569007
0.327,88.35679437388491,-46.952676375205684,21.129455318894415
0.328,87.46655236081838,-46.07062773340327,20.770332832268924
0.329,86.52956440486018,-45.17496306978948,20.39869754588082
0.33,85.54953755165232,-44.26815018117387,20.016076431430605
0.331,84.53019918544672,-43.35259257250353,19.62397786499342
0.332,83.47527046971318,-42.43061661858146,19.223880756114163
0.333,82.38844159622253,-41.50446034812202,18.817224829016613
0.334,81.27334903409259,-40.57626387330156,18.405402062637524
0.335,80.13355492051747,-39.648061458706216,17.989749266217363
0.336,78.97252868330177,-38.72177519469485,17.571541904240043
0.337,77.79363094192509,-37.79921021886597,17.15198905474345
0.338,76.60009968695019,-36.88205140533004,16.732229457133865
0.339,75.39503870213508,-35.97186142736494,16.313328712666383
0.34,74.18140816384515,-35.07008008930154,15.896277425630478
0.341,72.96201731684609,-34.17802480743501,15.481990297553676
0.342,71.7395191120102,-33.29689212246831,15.071306043457682
0.343,70.51640666908104,-32.427760118578036,14.66498807458902
0.34400000000000003,69.29501141624866,-31.571591625882938,14.26372580128385
0.34500000000000003,68.07750275167551,-30.729238086618842,13.86813659426339
0.34600000000000003,66.86588906819318,-29.90144397016878,13.478768104584741
0.34700000000000003,65.66201997828708,-29.088851624938325,13.096101040388888
0.34800000000000003,64.46758958432314,-28.292006467097483,12.720552274039274
0.34900000000000003,63.28414064229543,-27.51136241274563,12.352478146251213
0.35000000000000003,62.11306946916467,-26.747287464412548,11.992177953332078
0.35100000000000003,60.95563146292798,-26.000069380538424,11.639897568124834
0.35200000000000004,59.81294710333524,-25.269921356433557,11.295833072304895
0.35300000000000004,58.68600831754373,-24.556987658896446,10.96013442478902
0.35400000000000004,57.5756851067108,-23.86134916605529,10.632909098087563
0.35500000000000004,56.48273233506979,-23.183028767395953,10.3142256221481
0.35600000000000004,55.407796599670384,-22.52199659123908,10.004117053400229
0.35700000000000004,54.35142310424363,-21.878175029766727,9.702584313823785
0.35800000000000004,53.31406247828058,-21.251443543845543,9.409599377004591
0.35900000000000004,52.29607747775939,-20.641643224315036,9.125108307952061
0.36000000000000004,51.29774953445039,-20.048581108876622,8.849034177330894
0.36100000000000004,50.31928510387469,-19.472034237871565,8.581279721875577
0.36200000000000004,49.36082179123953,-18.91175345379546,8.321729918303136
0.36300000000000004,48.422434227383306,-18.367466941236348,8.070254330724131
0.36400000000000005,47.50413967803975,-17.838883511076972,7.826709280681839
0.36500000000000005,46.605903375052506,-17.325695634979418,7.590939897886645
0.36600000000000005,45.72764356354848,-16.82758223877466,7.3627819613844725
0.36700000000000005,44.86923625653101,-16.344211259410976,7.1420635724060135
0.368,44.03051970422807,-15.875241981372113,6.928606729731943
0.369,43.21129857363456,-15.42032715740936,6.7222287035958495
0.37,42.411347849489154,-14.979114929657188,6.522743310228492
0.371,41.63041646007134,-14.551250559782668,6.329962036001784
0.372,40.86823063682484,-14.136377980153535,6.143695060883329
0.373,40.12449702192985,-13.73414118105386,5.963752132280046
0.374,39.398905526558856,-13.34418543917869,5.789943388365488
0.375,38.69113196045323,-12.966158405876438,5.622080039518037
0.376,38.00084043808557,-12.599711060958352,5.4599749956346
0.377,37.327685576261835,-12.244498544742289,5.303443371873329
0.378,36.671314494189,-11.900180877553613,5.152302962699199
0.379,36.0313686308373,-11.566423578434726,5.006374636603589
0.38,35.40748538617497,-11.242898187932216,4.865482633123692
0.381,34.79929960385239,-10.929282708322487,4.729454862860191
0.382,34.20644490168098,-10.625261965246926,4.5981231243391045
0.383,33.628554865204634,-10.330527901952093,4.471323276409588
0.384,33.06526410944063,-10.044779808795914,4.348895368620275
0.385,32.51620922356932,-9.767724498374255,4.230683755442639
0.386,31.981029605400806,-9.499076430214073,4.1165371679178255
0.387,31.45936819593939,-9.238557791618964,4.006308756105321
0.388,30.95087211934097,-8.98589853738762,3.8998560817386485
0.389,30.45519324042087,-8.740836396353473,3.7970411611755
0.39,29.971988645357303,-8.503116847533569,3.6977304119806327
0.391,29.500921049901738,-8.27249306799515,3.6017946119442747
0.392,29.04165914499399,-8.048725858351695,3.5091088583234282
0.393,28.593877885255,-7.831583548967728,3.4195525183686732
0.394,28.157258724828413,-7.620841888704703,3.3330091371633834
0.395,27.731489804024154,-7.4162839177382915,3.2493663303090723
0.396,27.316266095290562,-7.217699829573648,3.168515771869225
0.397,26.91128951351016,-7.024886824811277,3.090353011893452
0.398,26.516268983634436,-6.8376489504089415,3.014777445599749
0.399,26.130920490382767,-6.655796941763541,2.9416921803606866
0.4,25.754967088399617,-6.479148050526179,2.871003921619602
0.405,24.68917267926505,-5.983221716249782,2.6736652180413416
0.41000000000000003,23.061854174376585,-5.237176652356363,2.3827187588846885
0.41500000000000004,21.615346443520504,-4.58706476025696,2.1345017732060882
0.42000000000000004,20.324928969052873,-4.018051790325213,1.9217124877693803
0.42500000000000004,19.1693911217161,-3.517820608948693,1.7383816187854624
0.43,18.13059944214413,-3.076145295694164,1.5796299217649918
0.435,17.193080874430663,-2.6845272618768212,1.44146500012839
0.44,16.34364119183934,-2.335889920914622,1.3206138696498713
0.445,15.571026323099687,-2.02432550569611,1.2143864714915864
0.45,14.865627735673202,-1.7448867403043506,1.1205651702399049
0.455,14.21922954140945,-1.4934162449929276,1.0373156451735634
0.46,13.62479334632417,-1.266407226997045,0.9631151755424346
0.465,13.076276287496912,-1.0608898628234433,0.8966949540072802
0.47000000000000003,12.568477715402071,-0.8743386476854901,0.8369936592859811
0.475,12.096910295288534,-0.7045967894376021,0.783120040301964
0.48,11.657691753395827,-0.5498144296581127,0.7343227067833898
0.485,11.247453979602174,-0.4083980713321718,0.6899656754722364
0.49,10.863266665921847,-0.278969087127656,0.649508530645538
0.495,10.50257310539279,-0.1603295995465713,0.6124902640480211
0.5,10.1631361228712,-0.05143433332506215,39493.34192728038
