couplings,var_elec,var_magn,fidel_suscep
0.384,528.1937483880852,-160.45734782354057,213.98941256657181
0.385,519.8935326362632,-156.17418244655553,209.6255750445237
0.386,507.62240735934716,-150.77673742137762,203.08969482189832
0.387,491.90012466543243,-144.4570810092783,194.7080425685228
0.388,473.34701539277506,-137.4291487167135,184.86752959748006
0.389,452.6317060638294,-129.91216187678123,173.9791758536358
0.39,430.4222018608335,-122.11606022017996,162.44492444748872
0.391,407.34562779268975,-114.23033663877725,150.6315803924741
0.392,383.95944587165474,-106.41684014075716,138.85359863042115
0.393,360.7346070818626,-98.80639779332681,127.36460020477509
0.394,338.049329294918,-91.4986215411381,116.35622144135336
0.395,316.1911892981661,-84.56403674998285,105.96228912695166
0.396,295.36491006086123,-78.04765225485693,96.26625420399465
0.397,275.70341505165504,-71.97321196559419,87.310111196063
0.398,257.2801855733748,-66.34755189245739,79.10348278257175
0.399,240.12150908569984,-61.16467804659814,71.63201450815328
0.4,224.2177240200858,-56.409346862954685,64.86461954689686
0.401,209.53298752435836,-52.06005663034036,58.75940623593388
0.402,196.0133991429947,-48.091444915494066,53.268312752227295
0.403,183.59351433915077,-44.47613907719812,48.34058217656111
0.404,172.20139775769624,-41.186133121404254,43.92525924125547
0.405,161.76242052850384,-38.19377259171116,39.97289972313918
0.406,152.2020195622352,-35.47242673640924,36.43666993788091
0.40700000000000003,143.4476260988261,-32.996918891455145,33.272989630361344
0.40800000000000003,135.42994740571845,-30.74377525283009,30.441844156356456
0.409,128.08375731209398,-28.69134111635653,27.906865469497625
0.41,121.34832282121965,-26.819803374285886,25.635257749668558
0.411,115.16756797120554,-25.11114913702437,23.59762447045181
0.412,109.49005355795539,-23.549082949358514,21.767737689410605
0.413,104.26883256815945,-22.118919128174298,20.122278717338784
0.414,99.46122602115528,-20.807461100337914,18.640569751893633
0.415,95.02855198253704,-19.602876065912138,17.30430970562732
0.416,90.93583126783491,-18.494570639210988,16.097322374013444
0.417,87.15148631795337,-17.473071147882088,15.005321724472166
0.418,83.6470444815695,-16.52991084984111,14.015696592478232
0.419,80.3968530176568,-15.657525300753136,13.11731562635448
0.42,77.37781033869943,-14.849156411357521,12.300352123187205
0.421,74.56911596315045,-14.098765244729515,11.556127841091056
0.422,71.95204024332463,-13.400953297267636,10.876974452141452
0.423,69.50971396330624,-12.75089181310739,10.25611115525348
0.424,67.22693724871925,-12.144258569009015,9.6875368769695
0.425,65.09000684013694,-11.577181520761915,9.165935566389772
0.43,59.539843771322815,-10.108004581084797,7.8569182651756835
0.435,52.05385211382629,-8.131901573838356,6.226478486138408
0.44,46.32690447893988,-6.624195745219546,5.087110933605033
0.445,41.808802860528225,-5.437582048132401,4.260550338608862
0.45,38.14767562340361,-4.479317140077651,3.6404256433105022
0.455,35.112048018785885,-3.689016216039495,3.1611588550278427
0.45999999999999996,32.54542319994973,-3.026058391358819,2.7810373874470766
0.46499999999999997,30.33920803280023,-2.4622545905064164,2.472732422978534
0.47,28.41618403915047,-1.9774629662709469,2.2178337381150817
0.475,26.72017312400354,-1.5568963448892235,2.0036113257481167
0.48,25.20942580909489,-1.1894255730611636,1.821045414686324
0.485,23.852297142271773,-0.8664836135446655,1.6635979908754521
0.49,22.624359353836333,-0.5813407227561734,1.5264286164716219
0.495,21.506435730114486,-0.32861411319124983,1.4058827296694631
0.5,20.48323686412486,-0.10392903381557507,65535.99358523472
